iteration,rho_inner,rho_annulus,rho_inner_env,rho_delta_ie
50,-0.13025573692220463,-0.14926442063799944,0.005983110023574348,0.005028199695622333
51,-0.06857449792605412,-0.1799558353973322,0.05440004774551639,0.059860941183491986
52,-0.05633970934916892,0.03540628450359583,-0.09356629166542328,-0.1001014592223449
53,-0.39148339351257794,-0.2689266211094864,-0.21718241771358654,-0.21603354122526927
54,-0.2427859508818,-0.03622691056667959,-0.09813195667094386,-0.09699800065650084
55,0.02599146548894393,-0.10860612933066752,0.0865387484706514,0.0885231714959267
56,0.02614067022768643,-0.11672286711825966,-0.011697651517412193,0.009638626122765658
57,0.02699113723851869,-0.19695025514010323,0.11970696189310971,0.11646921906239739
58,-0.23544507773566883,-0.1942048879472412,-0.031482199874668014,-0.02955745874488973
59,-0.10729312762973349,-0.19808421115454622,0.03264599683685953,0.033063770105338536
60,0.005102802064993584,-0.15153233266688548,0.06447136761063531,0.06933544209364088
61,0.07212557070812567,-0.005774223389334844,-0.0048939154307540795,-0.010131001760615916
62,-0.12997224791859388,-0.022694040762734617,-0.03974814240100265,-0.05332577362657037
63,-0.15175613977499924,0.027423830980871946,-0.18641640058488254,-0.1788367998567634
64,-0.06632150637104234,-0.3043478260869565,0.13097191966816862,0.1307481125600549
65,-0.33359195488048693,0.07588553012443675,-0.21842081704514935,-0.21942048879472412
66,-0.0666945182178986,-0.3600011936379099,0.06160663662677926,0.052161976664378856
67,-0.11038166572170328,-0.3566739279639521,0.05135627107516934,0.04676076512190026
68,-0.14437050520724534,-0.12007997373996597,-0.0152934857211065,-0.013517949330070722
69,0.03210885977738652,-0.2705529527617797,0.20809584912416818,0.2134821401927725
70,-0.16402076929963294,-0.17649428545850615,-0.06056220345558174,-0.05883142848616872
71,-0.10505505654859595,-0.18371579481364322,-0.009877353704753662,-0.013353824117453969
72,-0.12694339172212107,-0.25803467518128376,-0.01903852466354331,-0.0091760914326639
73,-0.07706424756050251,-0.031482199874668014,-0.06026379397809674,-0.056265106979797676
74,-0.14038673868282053,-0.31592611381337465,0.07863089731729879,0.08837396675718419
75,-0.12680910745725282,-0.09162663006177076,-0.09854972993942286,-0.09574468085106382
76,0.06999194294410789,0.022798484079854374,0.05007311032198382,0.05450449106263614
77,0.03576437587657783,-0.007012622720897615,-0.02845334367819521,-0.02811017277908746
78,-0.1712870400763928,-0.16073826504729788,0.0019545820775267817,-0.004386619319029572
79,-0.07206588881262868,-0.19056429232192415,0.02863238936468622,0.024380054310524896
80,0.011936379099400195,-0.03097490376294351,0.013905881650801226,0.010668138820088923
81,-0.03286980394497328,0.00020888663423950345,0.027841604249350952,0.03139267703142251
82,0.04783503924084628,-0.16384172361314195,0.11734952702097817,0.12201963534361848
83,0.1008474829160574,-0.13238936468622242,0.10454776043687147,0.10430903285488345
84,-0.07212557070812567,-0.20645459699800062,0.061621557100653514,0.05616066366267792
85,-0.009817671809256662,-0.17145116528900953,0.09541643042583031,0.09013458267434572
86,-0.07384142520366445,-0.08249530005072961,-0.024051803885291396,-0.023619110142938136
87,-0.11129181462803257,-0.2560054907343857,0.08131658261466383,0.08892602429053147
88,0.010578615976843423,0.1512190027155262,-0.13037510071319863,-0.1294201903852466
89,-0.24245770045656648,-0.08527050819134015,-0.13432902628987495,-0.12816687057980958
90,-0.12188535107875025,-0.17542001133956012,-0.008430067738951387,-0.012010981468771447
91,-0.11164990600101457,-0.11059055235594281,-0.10512965891796722,-0.10484616991435645
92,-0.1713765629196383,0.10039986869982988,-0.1855957745217988,-0.18502879651457727
93,-0.06051744203395899,-0.31243472292680013,0.13768613291158124,0.13388141207364743
94,-0.03471994270538031,-0.24409895258273395,0.059905702605114734,0.05545940139058816
95,0.028483184625943715,-0.21727194055683205,0.19838262063203127,0.19814389305004326
96,-0.006191996657813852,-0.2430395989376622,0.16685565933574048,0.17324162215391958
97,-0.0013130017009340216,-0.3027364149085374,0.2035451045925218,0.19903912148249828
98,-0.07200620691713168,0.06254662648085701,-0.07158843364865267,-0.07339381098743696
99,-0.16901912804750677,-0.07096177374593415,-0.06011458923935423,-0.046686162752529015
100,-0.06972337441437139,-0.3271612306406851,0.07240905971173643,0.076795679030766
101,0.02442481573214765,-0.04586553668944525,0.0091462504849154,-0.0010593536450717673
102,-0.14556414311718538,-0.07412491420727521,-0.09237265375548326,-0.09338724597893228
103,-0.029229208319656228,-0.18674465101011606,0.1570827489481066,0.16230491480409417
104,-0.13537345946107246,-0.20369430933126434,-0.027289546716003695,-0.030870460445823755
105,-0.1672286711825967,-0.22362806242726266,0.01596490704544776,0.05896571275103696
106,-0.07951120527587956,-0.21148279669362297,0.010175763182238666,0.005117722538867833
107,-0.3151054877502909,-0.07724329324699351,-0.2800871355674256,-0.26983677001581563
108,-0.15532213303094503,-0.15330786905792124,-0.05619050461042642,-0.0554146399689654
109,-0.11970696189310971,-0.04801408492733729,-0.09065679925994449,-0.07114081943242516
110,0.009295455223657902,0.02990062964399749,0.044970308256990235,0.049610575631882065
111,-0.1236907284175345,-0.06042791919071349,-0.07781027125421501,-0.07588553012443675
112,-0.10342872489630268,0.03594342156306884,-0.09725164871236308,-0.09022410551759123
113,0.045552206738085986,-0.23223717585270506,0.08377846080391511,0.08265942526334635
114,0.02021724209960908,-0.004670108322640326,0.09226821043836352,0.09698308018262658
115,-0.25326012354152366,0.02628987496642893,-0.18775924323356505,-0.1887141535615171
116,0.012458595684998953,-0.05014771269135507,-0.14496732416221536,-0.14507176747933512
117,-0.08923935424189071,-0.09632657933215957,-0.024603861418638653,-0.018769956133806803
118,-0.20682760884485688,-0.184775148458715,-0.11785682313270268,-0.11400734087314612
119,-0.07005162483960489,-0.09932559458088387,0.010563695502969173,-0.011936379099400195
120,-0.21627226880725728,-0.2905016263316523,-0.022589597445614867,-0.025364805586225416
121,-0.03777863984960162,-0.12689863030049833,0.14229655933872457,0.14237116170809583
122,-0.2041419235474918,-0.08797111396257944,-0.08649398704902866,-0.08928411566351346
123,-0.03125839276655426,-0.13662677926650948,0.05013279221748082,0.04816328966607979
124,-0.11775237981558292,0.09926591268538687,-0.13255348989883917,-0.12955447465011485
125,-0.0678583151800901,-0.1421921160216048,-0.05687684640864193,-0.05259467040673211
126,0.07606457581092774,-0.22186744651010112,0.18947509772910381,0.1916236459669959
127,0.01769568201486079,-0.1942794903166124,0.12516785533108532,0.12657037987526482
128,-0.0490585180985348,-0.24459132822058427,0.08898570618602844,0.08726985169048967
129,-0.07518426785234698,-0.30752588702217176,0.07879502252991553,0.06086061293306675
130,-0.031034585658440507,-0.03260123541523678,0.02397720151592014,0.029796186326877735
131,-0.13726835964310224,-0.17082450538629104,-0.0667542001133956,-0.06544119841246157
132,-0.15497896213183726,-0.1250484915400913,-0.10944167586762554,-0.0966846707051416
133,-0.006833577034406612,-0.18950493867685234,0.05536987854734266,0.04192653158664318
134,-0.014443018710274239,0.010668138820088923,-0.027050819134015695,-0.0303780848079735
135,0.042583032437110195,0.1533227895317955,0.014666825818387989,0.00974306943988541
136,-0.23134194742025002,-0.13631344931515021,-0.0729611172450837,-0.06784339470621585
137,-0.13820834949718003,-0.03861418638655963,-0.15591895198591507,-0.16106651547253137
138,-0.07482617647936497,-0.10196651845662616,-0.0012831607531855209,0.0017606159171615287
139,-0.23393810987436955,-0.07819820357494553,-0.08956760466712423,-0.091462504849154
140,-0.11188863358300259,-0.16898928709975825,0.03354122526931455,0.035958342036943085
141,0.03692817283876935,-0.13622392647190473,0.11790158455432542,0.11497717167497239
142,-0.18332786249291272,-0.12093044075079822,-0.01900868371579481,-0.020993106741070095
143,0.006385962818179105,-0.13028557786995312,0.060010145922234484,0.06109934051505475
144,-0.09196980096087849,-0.3083017516636328,0.021201993375309595,0.023305780191578886
145,-0.16533377100056695,0.03774879890185312,-0.138148667601683,-0.13813374712780876
146,0.03855450449106263,-0.06512786846110231,-0.010921786875951179,-0.015756020411208257
147,-0.12855480290054008,-0.3393363373220733,0.17762824147294917,0.17376383873951834
148,-0.08119721882366983,-0.1705111754349318,-0.03016919817373399,-0.041538599265912676
149,-0.1598579570887171,-0.1033690430008057,-0.06545611888633582,-0.05736922204649218
150,0.09122377726716599,-0.13353824117453966,0.14281877592432335,0.14143117185401807
151,-0.07273731013696995,-0.23268479006893256,0.06769418996747335,0.07828772641819103
152,-0.2497388917072006,-0.3868878875593088,-0.00017904568649100292,-0.02637939780967443
153,-0.2086180657097669,-0.09046283309957921,-0.14757840709020917,-0.15195010593536448
154,0.04237414580287069,-0.29943899018232817,0.14856315836590966,0.14775745277670016
155,-0.08776222732833994,-0.2713437378771149,0.040703052728954664,0.036062785354062835
156,0.08462892781474739,-0.08428575691563962,0.052952761779714114,0.05296768225358837
157,-0.1254961057563188,-0.017248067798633283,-0.10899406165139802,-0.09893766226015337
158,-0.1878636865506848,-0.10545790934320072,-0.10072811912506338,-0.10587568261167972
159,0.03959893766226015,-0.1749127152278356,0.14017785204858102,0.14766792993345465
160,0.016099191310316015,-0.05989078213124048,0.13280713795470142,0.12797290441944434
161,0.029303810689027474,-0.0399421085613679,0.09931067410700961,0.09414819014651903
162,-0.14704127003073614,-0.1241234221598878,-0.047044254125511026,-0.0483423353525708
163,-0.051669601026528594,-0.20793172391155143,0.11720032228223566,0.12027393990033121
164,-0.2032616155889111,0.025021634687117662,-0.1609471516815374,-0.14663841723613139
165,-0.23595237384739337,0.0029094924054787977,-0.20748410969532388,-0.20824505386291067
166,-0.17325654262779383,-0.19521948017069018,-0.12361612604816327,-0.1269732326698696
167,-0.037972606009966874,-0.13219539852585716,0.01650204410492077,0.03203425740801527
168,-0.12146757781027123,-0.2417564381844767,-0.026677807287159436,-0.025961624541195424
169,-0.040807496046074414,-0.10172779087463817,0.004998358747873831,0.008071976365969381
170,-0.31896989048372176,-0.08707588553012442,-0.11551430873444538,-0.11758825460296617
171,-0.08707588553012442,-0.20373907075288708,0.0676792694935991,0.06626182447554534
172,-0.15817194354092684,-0.06899227119453313,-0.08125690071916683,-0.08806063680582492
173,-0.0699621019963594,-0.1916534869147444,0.06702276864313209,0.06763450807197635
174,0.06532183462146757,0.0550565485959834,-0.04310524902270896,-0.0427322371758527
175,0.12125869117603173,-0.14528065411357463,0.21005043120169495,0.20918504371698843
176,0.1222583629256065,-0.1380591447584375,0.1592014562382501,0.1565306914147593
177,-0.17188385903136283,-0.10624869445853599,-0.05064008832920533,-0.0584136552176897
178,-0.3598370684252931,-0.06885798692966488,-0.17380860016114108,-0.1752708066008176
179,-0.16731819402584225,-0.10318999731431469,-0.1041150666945182,-0.09663990928351882
180,-0.12598848139416907,-0.14689206529199367,-0.043150010444331706,-0.045776013846199747
181,-0.11731968607322968,-0.24177135865835095,-0.00044761421622750735,-0.00026856852973650434
182,-0.013846199755304227,-0.04317985139208021,0.0818686401480111,0.08343528990480736
183,0.0183521828653278,-0.1093969144460028,0.0675300647548566,0.05708573304288144
184,-0.12719703977798333,-0.0701411476828504,-0.04192653158664318,-0.043299215183074204
185,-0.1186625287219122,-0.1620214258004834,0.006938020351526363,0.008012294470472381
186,-0.1508310703947957,0.012503357106621704,-0.12880845095640236,-0.12212407866073825
187,-0.07512458595684998,-0.2667631523977201,0.10574139834681148,0.09974336784936289
188,0.01659156694816627,-0.1713765629196383,0.11658858285339141,0.11463400077586462
189,-0.13156873862313864,0.027229864820506693,-0.008892602429053145,-0.011608128674166688
190,0.1154247858911999,-0.02503655516099191,0.09862433230879411,0.09285010891945926
191,-0.1038464981647817,-0.25493121661543966,0.09998209543135088,0.10013130017009339
192,-0.005117722538867833,-0.20605174420339586,0.11573811584255914,0.1227358180895825
193,-0.12668974366625882,-0.2941123810092208,0.016382680313926767,0.016143952731938763
194,-0.11211244069111635,-0.10289158783682968,-0.08513622392647188,-0.08230133389036433
195,-0.0862701799409149,0.1442959028378741,-0.12489928680134879,-0.12698815314374381
196,-0.184178329503745,0.08410671122914862,-0.19029572379218762,-0.19023604189669063
197,-0.1735997135269016,-0.09587896511593205,-0.047387425024618776,-0.03710721852526035
198,-0.17188385903136283,-0.19250395392557665,-0.05314672794007937,-0.05031183790397182
199,-0.16103667452478287,-0.23496762257169285,-0.08030199039121481,-0.07557220017307748
200,-0.10609948971979348,-0.16636328369789022,0.011220196353436183,0.010697979767837425
201,-0.0700814657873534,-0.2240607561696159,0.006356121870430604,0.005416132016352838
202,-0.08673271463101667,-0.2057085733042881,0.047894721136343285,0.04574617289845124
203,-0.10136969950165614,-0.17303273551968007,0.023738473933932143,0.025812419802452923
204,-0.12500373011846855,-0.3283399480767508,0.15112947987228073,0.15021933096595147
205,-0.12188535107875025,-0.17346542926203334,-0.03157172271791352,-0.03313837247470979
206,0.04541792247321774,-0.17289845125481182,0.12971859986273163,0.13177762525737816
207,-0.10827787890543401,-0.19062397421742114,0.014935394348124494,0.01908328608516606
208,-0.023499746351944135,-0.3875593088836501,0.2200769896451911,0.21952493211184385
209,-0.05222165855987585,-0.244218316373728,0.036286592462176595,0.03782340127122437
210,-0.00552057533347259,-0.21506371042344302,0.10754677568559576,0.10402554385127269
211,-0.08077944555519083,-0.12281042045895377,0.08718032884724418,0.07904867058577779
212,-0.08952284324550147,-0.026110829279937926,-0.047775357345349274,-0.05677240309152218
213,-0.045492524842589,-0.34540897018889316,0.2372653755483274,0.27543194771865953
214,-0.07552743875145473,-0.11824475545343319,0.010563695502969173,0.008609113425442391
215,-0.1509504341857897,-0.1497866372235982,-0.04183700874339768,-0.03900211870729014
216,-0.1956521739130434,-0.2021724209960908,-0.04644743517054101,-0.049043597624660554
217,-0.11200799737399657,-0.2175852705081913,0.05996538450061173,0.05520575333472591
218,-0.009384978066903402,-0.11566351347318789,0.015009996717495746,0.015039837665244244
219,-0.13283697890244994,-0.10938199397212854,-0.10791978753245202,-0.1122168840082361
220,-0.12100504312016948,-0.13652233594938976,-0.03879323207305063,-0.03633135388379934
221,-0.004043448419921816,-0.10250365551609919,0.08176419683089133,0.08339052848318461
222,-0.05498194622661214,0.004073289367670317,-0.06412819671152756,-0.054086717794157135
223,-0.07233445734236517,-0.2652711050102951,0.16551281668705795,0.1730625764674286
224,0.029139685476410725,-0.12494404822297155,0.10223508698636269,0.10932231207663153
225,-0.16972039031959651,-0.17894124317388316,-0.06023395303034824,-0.062099012264629515
226,-0.17823998090179344,-0.03449613559726657,-0.056175584136552166,-0.057682551997851446
227,-0.09538658947808182,-0.12475008206260628,-0.040941780310942665,-0.039255766763152386
228,-0.10751693473784725,-0.06627674494941958,-0.047476947867864286,-0.04047924562084091
229,-0.042448748172241944,-0.1731819402584226,0.09720688729074034,0.09292471128883052
230,0.11421622750738562,0.011518605830921187,0.06297932022321028,0.07475157410999371
231,-0.05847333711318671,0.14893617021276595,-0.11726000417773268,-0.1172152427561099
232,-0.12843543910954608,-0.0483423353525708,-0.0640237533944078,-0.06556056220345557
233,-0.03163140461341052,-0.06491898182686281,-0.05301244367521112,-0.05874190564292321
234,0.06314344543582703,-0.15924621765987287,0.07175255886126942,0.07148399033153291
235,-0.023768314881680637,-0.019709945987884572,0.010101160812867415,0.008803079585807644
236,-0.3079735012383993,-0.18520784220106828,-0.1500850467010832,-0.14504192653158662
237,-0.30203515263644765,-0.244695771537704,-0.17940377786398493,-0.17983647160633817
238,-0.10362269105666795,-0.3880666049953746,0.15238279967771776,0.15499388260571154
239,-0.16881024141326728,-0.022992450240219623,-0.1333890364357972,-0.14434066425949685
240,-0.07026051147384439,-0.13352332070066544,0.09285010891945926,0.09168631195726776
241,-0.19453313837247468,-0.22128554802900538,-0.046686162752529015,-0.036420876727044846
242,-0.07825788547044253,-0.19954641759422279,0.06439676524126406,0.08071976365969383
243,-0.04085225746769716,-0.10365253200441644,-0.024633702366387154,0.00307361761809555
244,-0.1254662648085703,-0.19690549371848046,-0.04170272447852943,-0.03357106621706305
245,-0.06354629823043179,-0.14560890453880812,0.076556951448778,0.0765271105010295
246,-0.2518277580495956,-0.035958342036943085,-0.12600340186804332,-0.1248097639581033
247,0.04758139118498403,-0.20461937871146785,0.1006684372295664,0.10044463012145266
248,-0.1887738354570141,0.14128196711527555,-0.22576169019128042,-0.22726865805257973
249,-0.19512995732744468,-0.0091462504849154,-0.14553430216943689,-0.1458923935424189
250,0.07606457581092774,-0.1831935782280445,0.0858524066724359,0.0786010563695503
251,-0.12422786547700752,-0.2219420488794724,0.04513443346960699,0.044627137357882485
252,-0.12425770642475603,0.004043448419921816,-0.15421801796425053,-0.15338247142729253
253,-0.3611799110739757,-0.16972039031959651,-0.15026409238757424,-0.13913341887738354
254,-0.19247411297782813,-0.1503834561785682,0.006923099877652114,0.01347318790844797
255,-0.001521888335173525,-0.1894303363074811,0.13861120229178478,0.14305750350631133
256,-0.10527886365670971,-0.27443227596908476,0.12409358121213927,0.122944704723822
257,-0.08380830175166362,-0.36671540688132254,0.16254364238608213,0.1512190027155262
258,-0.02815493420071021,-0.09567007848169257,0.02916952642415923,0.02876667362955447
259,-0.289770523111814,-0.059577452179881224,-0.06541135746471308,-0.07161827459640117
260,-0.08152546924890333,-0.1741368505863746,0.1094267553937513,0.1164990600101459
261,-0.07133478559279041,-0.016173793679687264,-0.05915967891140222,-0.0551460714392289
262,-0.09067171973381873,-0.076556951448778,-0.07260302587210168,-0.08051087702545433
263,-0.1037868162692847,-0.23383366655724983,0.1338068097042762,0.1318820685744979
264,-0.11339560144430184,-0.13219539852585716,0.07205096833875443,0.07551251827758047
265,0.0006266599027185102,-0.04843185819581629,0.0396735400316314,0.04267255528035569
266,-0.12774909731133058,-0.17009340216645277,-0.0019247411297782816,-0.009504341857897405
267,-0.1653785324221897,-0.04901375667691205,-0.1168571513831279,-0.11606636626779265
268,-0.17513652233594934,-0.258586732714631,-0.0019396616036525317,-0.008071976365969381
269,-0.006938020351526363,-0.11878189251290619,0.06332249112231804,0.0639043896034138
270,-0.1144549550893736,-0.2895019545820775,0.08049595655158007,0.07740741845961027
271,0.005087881591119333,-0.20229178478708484,0.1214824982841455,0.12515293485721105
272,0.010369729342603919,-0.1409984781116648,0.1257049923905583,0.1410880009549103
273,-0.05914475843752797,0.03570469398108084,-0.05316164841395362,-0.05613082271492942
274,-0.09159678911402225,-0.1664528065411357,0.10744233236847602,0.10715884336486525
275,-0.07469189221449672,-0.0003431708991077556,-0.07510966548297573,-0.07546775685595773
276,-0.10712900241711674,-0.23757870549968663,0.08424099549401688,0.09168631195726776
277,0.03495867028736832,-0.23471397451583056,0.14929426158574796,0.15490435976246603
278,-0.2623616126048163,-0.08295783474083135,-0.12776401778520483,-0.1341052191817612
279,-0.2891289427352212,-0.21190056996210196,-0.14208767270448508,-0.14255020739458682
280,-0.22276267494255614,-0.2852645400017904,0.029035242159290972,0.023574348721315388
281,-0.14563874548655664,-0.23196860732296853,0.08242069768135835,0.08489749634448389
282,-0.1417743427531258,-0.20766315538181487,-0.054564172958133136,-0.057220017307749685
283,0.038435140700068635,-0.0707678075855689,0.12042314463907373,0.11772253886783442
284,-0.1775834800513264,-0.30372116618423795,-0.06063680582495299,-0.06251678553310852
285,-0.24078660738265045,-0.24579988660439853,-0.08049595655158007,-0.0794962848020053
286,-0.17439049864223685,-0.1682283429321715,-0.05290800035809136,-0.05428068395452239
287,-0.09658022738802183,0.05962221360150397,-0.11739428844260091,-0.11496225120109813
288,-0.1037868162692847,-0.288815612783862,0.07692996329563427,0.07772074841096953
289,-0.13085255587717465,-0.12131837307152872,-0.03855450449106263,-0.05074453164632508
290,0.023693712512309388,-0.18422309092536776,0.08553907672107665,0.08604637283280114
291,-0.017471874906747037,-0.34230551162304906,0.15278565247232248,0.1513532869803945
292,-0.15009996717495744,0.021619766643788604,-0.23211781206171106,-0.21340753782340122
293,-0.08561367909044791,0.02370863298618364,-0.12366088746978601,-0.12665990271851033
294,-0.15490435976246603,-0.03901703918116439,-0.13174778430962966,-0.1353883799349467
295,-0.10208588224762016,-0.31119632359523736,0.08198800393900509,0.0792575572200173
296,-0.06327772970069528,-0.18765479991644532,-0.004401539792903822,-0.008668795320939391
297,-0.1010862104980454,-0.2451881471755543,0.07072304616394616,0.07143922890991017
298,0.02927396974127898,-0.1470860314523589,0.06987257915311389,0.07524394974784397
299,-0.1039957029035242,-0.19877055295276175,-0.005237086329861836,-0.011861776730028945
300,0.06951448778013189,-0.10569663692518873,0.09644594312315358,0.09508818000059681
301,-0.022276267494255615,-0.07504998358747872,-0.03281012204947629,-0.013935722598549728
302,-0.21124406911163496,-0.16391632598251318,-0.022335949389752616,-0.016800453582405773
303,-0.2354301572617946,-0.0802124675479693,-0.17222702993047057,-0.1733311449971651
304,0.153651039957029,-0.07345349288293394,0.12301930709319325,0.1401629315747068
305,-0.1172450837038584,-0.22905911491748976,0.10145922234490166,0.0974605353466026
306,-0.0032079018829638027,-0.07998866043985556,0.02915460595028498,0.02163468711766285
307,-0.020097878308615078,-0.062367580794366016,0.09364089403479454,0.09277550655008802
308,-0.24593417086926678,-0.08533019008683715,-0.13955119214586253,-0.13823819044492852
309,-0.11781206171107993,-0.14523589269195186,0.05602637939780967,0.05668288024827668
310,-0.2065291993673719,-0.11478320551460712,-0.11473844409298437,-0.1217212258661335
311,-0.042075736325385686,0.12737608546447432,-0.018695353764435558,-0.021440720957297602
312,-0.1443555847333711,-0.34554325445376144,0.01344334696069947,0.03548088687296708
313,-0.05022231506072633,-0.1636179165050282,0.054221002059025386,0.059860941183491986
314,-0.09362597356092028,-0.0801826266002208,-0.031139028975560257,-0.030303482438602244
315,0.07636298528841275,-0.12840559816179759,0.06102473814568349,0.061919966578138516
316,-0.03187013219539852,-0.0887917400256632,0.03273551968010503,0.028468264152069465
317,-0.061696159470024756,-0.27109008982125266,0.09068664020769297,0.08788159111933394
318,-0.034108203276536055,-0.25801975470740945,0.139521351198114,0.14763808898570616
319,-0.1772253886783444,-0.16003700277520813,-0.09590880606368056,-0.1048014084927337
320,-0.04112082599743368,-0.2508877681955179,0.04488078541374473,0.04661156038315777
321,-0.011264957775058934,0.019993434991495324,-0.07794455551908328,-0.077034406612754
322,-0.18299961206767923,-0.04610426427143326,-0.07690012234788576,-0.07801915788845451
323,0.14437050520724534,0.1513682074542687,0.004073289367670317,0.0011936379099400194
324,-0.2559159678911402,-0.12260153382471424,-0.1291516218555101,-0.13127032914565365
325,0.01947121840589657,-0.16449822446360896,0.0678583151800901,0.06918623735489839
326,0.1218405896571275,-0.10593536450717674,0.20527587956193485,0.199382292381606
327,-0.22009191011906537,-0.20524603861418636,0.010787502611082926,0.031168869923308758
328,-0.10978484676673331,-0.10095192623317714,-0.020127719256363582,-0.03849482259556562
329,0.003834561785682313,-0.123362477992301,0.08495717823998089,0.07609441675867624
330,-0.19289188624630715,-0.11645429858852316,0.03303392915759004,0.04249350959386469
331,0.04589537763719375,-0.19533884396168416,0.14638476918026913,0.1497866372235982
332,0.030258721016979497,-0.08949300229775296,0.07651219002715526,0.0796156485929993
333,0.017382352063501534,-0.1162603324281579,0.010489093133597922,0.0006565008504670108
334,0.03331741816120079,0.12754021067709106,-0.0639640714989108,-0.0642624809763958
335,-0.042210020590253944,0.008101817313717884,-0.04186684969114619,-0.04511951299573274
336,-0.17127211960251854,-0.14011817015308403,0.055011787174360643,0.05096833875443883
337,0.0614425114141625,0.04047924562084091,0.04061352988570916,0.04804392587508579
338,-0.15048789949568794,-0.07657187192265225,-0.08547939482557965,-0.09073140162931573
339,-0.07782519172808927,-0.1971889827220912,0.04774551639760078,0.060950135776312246
340,0.013637313121064724,-0.005416132016352838,-0.008892602429053145,-0.00857927247769389
341,-0.10584584166393123,-0.32653457073796655,0.17558413655217686,0.18268628211632
342,-0.12449643400674405,-0.16112619736802836,-0.01293605084897496,-0.017352511115753033
343,-0.19886007579600726,-0.11606636626779265,-0.11896093819939718,-0.12619736802840859
